"DAY","STOCK_CODE","STOCK_NAME","CURRENT_PRICE","CHANGEMOUNT","CHANGEPERCENT","VOLUME","TURNOVER","AMPLITUDE","MAXIMUM","MINIMUM","OPEN_TODAY","CLOSE_YESTERDAY","QUANTITY_RELATIVE_RATIO","TURNOVER_RATE","PE","PB","TOTAL_MARKET_VALUE","CURRENT_MARKET","UP_DOWN_60","UP_DOWN_THIS_YEAR"
"20190904","002428","云南锗业","8.93","0.81","9.98%","592227","516067760","11.21%","8.93","8.02","8.09","8.12","1.83","9.19","-","3.94","5832361799","5753722645","4.69%","78.24%"
"20190904","603032","德新交运","29.19","2.65","9.98%","232392","653289344","9.53%","29.19","26.66","27.15","26.54","5.02","29.64","491.10","6.97","4670633605","2288729562","9.9%","-1.62%"
"20190904","600155","华创阳安","13.44","1.22","9.98%","910688","1200033456","10.39%","13.44","12.17","12.22","12.22","4.18","8.07","40.78","1.55","23379640619","15163574587","-11.7%","77.54%"
"20190904","300421","力星股份","7.39","0.67","9.97%","58774","42980747","8.78%","7.39","6.80","6.83","6.72","1.54","3.20","30.07","1.63","1815829413","1356660410","-1.99%","-40.79%"
"20190904","600641","万业企业","11.91","1.08","9.97%","238935","277240192","9.97%","11.91","10.83","10.85","10.83","7.97","2.96","9.11","1.58","9601350566","9601350613","8.67%","31.46%"
"20190904","600162","香江控股","2.65","0.24","9.96%","967585","242634920","12.45%","2.65","2.35","2.37","2.41","1.84","3.25","18.83","1.79","8998821097","7897674868","13.73%","22.69%"
"20190904","603093","南华期货","9.28","0.84","9.95%","1617","1500892","0.00%","9.28","9.28","9.28","8.44","3.14","0.23","33.76","2.25","5382399845","649599981","33.14%","33.14%"
"20190904","002164","宁波东力","4.75","0.43","9.95%","99858","47432545","0.00%","4.75","4.75","4.75","4.32","0.77","2.29","23.70","5.14","3321899590","2071594472","-1.66%","68.44%"
"20190904","000159","国际实业","7.52","0.68","9.94%","605829","448569920","11.11%","7.52","6.76","6.85","6.84","2.22","12.60","157.31","1.69","3614758658","3614758711","-9.18%","82.52%"
"20190904","002121","科陆电子","5.21","0.47","9.92%","275667","140787506","7.17%","5.21","4.87","4.96","4.74","1.04","2.97","-","2.15","7337499110","4837770127","5.25%","13.76%"
"20190904","600821","津劝业","5.54","0.50","9.92%","22307","12358084","0.00%","5.54","5.54","5.54","5.04","0.90","0.54","-","14.46","2306125951","2306125945","31.59%","38.15%"
"20190904","002491","通鼎互联","7.55","0.65","9.42%","713390","529969296","10.29%","7.59","6.88","6.88","6.90","5.70","6.06","129.04","1.89","9524726478","8882638403","-10.1%","-5.39%"
"20190904","300223","北京君正","58.18","4.98","9.36%","150134","816079184","11.58%","58.20","52.04","53.79","53.20","1.11","11.78","158.45","9.81","11713237968","7414180091","104.86%","218.27%"
"20190904","603118","共进股份","12.42","1.02","8.95%","557147","672520096","10.53%","12.48","11.28","11.35","11.40","2.29","7.18","28.24","2.24","9634608043","9634607993","39.28%","80.88%"
"20190904","300526","中潜股份","55.00","4.50","8.91%","54941","271353504","16.71%","55.45","47.01","50.01","50.50","1.17","3.23","392.93","17.07","9386344880","9355595755","276.49%","384.68%"
"20190904","601700","风范股份","6.29","0.48","8.26%","852772","529865552","10.84%","6.39","5.76","5.79","5.81","3.37","7.54","52.53","2.63","7128029237","7116707237","-2.78%","49.76%"
"20190904","300236","上海新阳","40.00","2.91","7.85%","187777","720514816","10.35%","40.50","36.66","36.85","37.09","1.62","9.87","14.00","5.09","7750637760","7609895120","17.03%","57.79%"
"20190904","300420","五洋停车","7.39","0.52","7.57%","554573","396722912","10.33%","7.48","6.77","6.90","6.87","1.64","11.82","32.57","3.35","5288509218","3467356486","38.91%","48.69%"
"20190904","603520","司太立","30.25","2.12","7.54%","43159","125892329","9.95%","30.50","27.70","27.79","28.13","1.07","2.57","27.27","5.40","5078926237","5078926237","-0.95%","18.35%"
"20190904","002302","西部建设","12.03","0.84","7.51%","554750","654134256","10.90%","12.29","11.07","11.08","11.19","4.48","4.48","24.88","2.23","15186121940","14905877611","7.41%","36.09%"
"20190904","002600","领益智造","9.78","0.68","7.47%","3354782","3184720576","9.34%","10.00","9.15","9.39","9.10","1.54","19.46","29.94","6.06","66726131709","16862300614","55.73%","294.35%"
"20190904","002379","宏创控股","4.28","0.29","7.27%","273049","113761606","9.02%","4.33","3.97","3.97","3.99","1.68","2.95","7.51","2.60","3964992194","3964992194","27.38%","55.07%"
"20190904","000426","兴业矿业","6.02","0.40","7.12%","1125660","673607104","8.90%","6.18","5.68","5.82","5.62","2.04","8.67","-","2.14","11059897123","7819784638","8.27%","15.99%"
"20190904","603079","圣达生物","39.51","2.61","7.07%","26492","102813563","7.75%","39.96","37.10","37.10","36.90","1.49","7.26","65.11","5.45","4425119812","1442571674","40.11%","141.65%"
"20190904","300417","南华仪器","52.83","3.49","7.07%","49707","254153999","10.32%","53.76","48.67","49.80","49.34","1.52","12.07","28.48","11.58","4310928149","2175839972","154.23%","253.14%"
"20190904","002793","东音股份","18.65","1.22","7.00%","135235","248488928","8.95%","18.97","17.41","17.60","17.43","1.55","10.03","39.72","4.23","3853966546","2515077105","23.76%","86.25%"
"20190904","600446","金证股份","23.28","1.50","6.89%","730639","1625316800","8.63%","23.33","21.45","21.60","21.78","1.46","8.56","92.62","11.26","19862740653","19862740560","46.42%","144.28%"
"20190904","600749","西藏旅游","11.38","0.73","6.85%","59487","65505351","9.95%","11.63","10.57","10.69","10.65","2.99","2.62","173.72","2.43","2582867609","2582867609","12.6%","21.91%"
"20190904","000721","西安饮食","4.41","0.28","6.78%","256698","110562306","9.20%","4.47","4.09","4.13","4.13","4.29","5.89","-","3.40","2200836531","1922056309","-2.57%","4.46%"
"20190904","002049","紫光国微","59.66","3.78","6.76%","528843","3073288768","7.27%","60.01","55.95","55.99","55.88","1.37","8.72","93.89","9.12","36202759878","36167824891","32.67%","101.17%"
"20190904","002426","胜利精密","2.85","0.18","6.74%","1917163","546899712","10.86%","2.94","2.65","2.67","2.67","3.62","8.39","-","1.27","9808325171","6514986238","6.34%","22.84%"
"20190904","601877","正泰电器","23.58","1.48","6.70%","246311","571165984","4.80%","23.70","22.64","23.11","22.10","2.11","1.39","14.22","2.43","50726237055","41723795736","-1.3%","-0.34%"
"20190904","300472","新元科技","12.98","0.81","6.66%","36033","45733486","6.74%","13.00","12.18","12.23","12.17","3.99","2.24","60.90","2.40","2710850371","2089224914","-38.28%","-6.75%"
"20190904","300058","蓝色光标","5.79","0.36","6.63%","1435571","816893936","9.58%","5.88","5.36","5.46","5.43","1.52","6.81","15.15","1.68","14170152962","12213624910","38.42%","33.33%"
"20190904","002716","金贵银业","6.95","0.43","6.60%","1342297","932669504","6.44%","7.17","6.75","6.87","6.52","2.23","21.56","-","1.82","6675323251","4326460172","-9.74%","8.59%"
"20190904","300093","金刚玻璃","11.21","0.68","6.46%","118663","131508577","8.17%","11.42","10.56","10.72","10.53","0.93","5.50","133.04","3.31","2421360008","2417400076","52.86%","84.84%"
"20190904","300033","同花顺","106.97","6.47","6.44%","194178","2037645008","9.35%","109.00","99.60","99.88","100.50","1.43","7.35","108.68","17.17","57507072656","28272423130","20.8%","173.68%"
"20190904","603566","普莱柯","18.94","1.14","6.40%","69419","129439557","11.24%","19.53","17.53","17.76","17.80","1.33","2.16","46.78","3.80","6089134412","6089134412","45.76%","58.61%"
"20190904","300446","乐凯新材","15.13","0.91","6.40%","80782","119275033","8.44%","15.46","14.26","14.36","14.22","2.36","4.54","28.93","4.70","2786946021","2689900657","-27.33%","-1.63%"
"20190904","300429","强力新材","13.97","0.84","6.40%","468509","636583200","10.28%","14.18","12.83","13.02","13.13","1.80","15.60","41.13","4.49","7198089968","4195339050","29.55%","-54.49%"
"20190904","600756","浪潮软件","24.06","1.44","6.37%","452044","1081858912","11.41%","24.88","22.30","22.33","22.62","1.57","13.95","-","3.28","7797815824","7797815800","-5.87%","59.23%"
"20190904","600867","通化东宝","18.50","1.10","6.32%","438292","805040192","6.44%","18.88","17.76","17.76","17.40","2.46","2.15","35.36","7.76","37628787564","37628787472","36.44%","33.77%"
"20190904","000011","深物业A","11.10","0.66","6.32%","170934","184658379","9.00%","11.22","10.28","10.40","10.44","2.35","3.25","31.88","2.03","6615368149","5843512794","16.84%","18.97%"
"20190904","603383","顶点软件","79.66","4.71","6.28%","45106","351455536","8.34%","80.25","74.00","74.30","74.95","1.52","7.77","132.38","9.44","9573956659","4621643992","14.95%","171.78%"
"20190904","601212","白银有色","4.58","0.27","6.26%","1472780","668844784","7.19%","4.72","4.41","4.48","4.31","2.45","7.50","3545.75","2.94","33913866695","8998211753","-4.18%","54.73%"
"20190904","000045","深纺织A","8.54","0.50","6.22%","429229","363597536","12.31%","8.84","7.85","7.92","8.04","1.72","9.39","278.74","1.69","4366281213","3902921678","17.2%","50.08%"
"20190904","300682","朗新科技","21.95","1.27","6.14%","119465","262357132","10.64%","22.75","20.55","20.59","20.68","1.23","7.28","13.38","3.74","14923710936","3602327009","24.36%","34.5%"
"20190904","300331","苏大维格","26.19","1.51","6.12%","111173","285755488","10.98%","27.00","24.29","24.58","24.68","1.34","8.35","85.08","4.08","5920219267","3485355476","30.79%","134.38%"
"20190904","000723","美锦能源","10.09","0.58","6.10%","1705376","1673408656","9.36%","10.27","9.38","9.44","9.51","1.65","15.77","33.10","5.32","41281914359","10909726295","-13.9%","214.11%"
"20190904","600068","葛洲坝","6.09","0.35","6.10%","1136414","681644000","6.79%","6.14","5.75","5.77","5.74","4.43","2.47","6.60","1.00","28043095142","28043095507","-1.93%","-3.33%"
"20190904","300134","大富科技","17.29","0.99","6.07%","456272","760071248","8.10%","17.38","16.06","16.21","16.30","1.89","6.40","160.85","2.46","13270041226","12317682145","13.3%","78.8%"
"20190904","300675","建科院","18.70","1.07","6.07%","102764","185423704","11.57%","19.29","17.25","17.26","17.63","1.94","12.74","-","6.52","2742667402","1508467352","-6.73%","-25.85%"
"20190904","300602","飞荣达","45.23","2.55","5.97%","153955","688250480","7.59%","46.14","42.90","42.90","42.68","1.11","16.18","44.44","10.49","13851777820","4303917144","77.58%","34.09%"
"20190904","603606","东方电缆","11.72","0.66","5.97%","197426","228917677","6.51%","11.89","11.17","11.18","11.06","1.81","3.09","21.28","4.13","7666105161","7487247725","37.08%","28.51%"
"20190904","000703","恒逸石化","12.08","0.68","5.96%","254108","300297888","7.19%","12.15","11.33","11.38","11.40","2.72","1.12","13.44","1.63","34328043509","27527122975","-4.13%","5.04%"
"20190904","300672","国科微","41.40","2.31","5.91%","205714","862411456","8.57%","43.00","39.65","40.50","39.09","2.98","18.78","-","7.17","7451771001","4535114522","-17%","16.03%"
"20190904","300755","华致酒行","42.34","2.36","5.90%","87929","366736480","7.85%","43.00","39.86","39.88","39.98","1.24","15.23","24.40","4.10","9804024636","2444985422","34.31%","74.36%"
"20190904","300284","苏交科","9.38","0.52","5.87%","211769","196378355","6.09%","9.48","8.94","8.96","8.86","3.95","3.24","20.71","2.10","9111788204","6125728989","-1.58%","-12.14%"
"20190904","002212","南洋股份","18.27","1.01","5.85%","71847","128410130","6.08%","18.31","17.26","17.33","17.26","1.93","0.80","-","2.52","21165490147","16377626258","29.67%","65.49%"
"20190904","002244","滨江集团","4.00","0.22","5.82%","299356","117219947","6.08%","4.01","3.78","3.78","3.78","1.98","1.11","10.10","0.79","12445775560","10811615552","-6.73%","2.37%"
"20190904","002670","国盛金控","12.47","0.68","5.77%","1063606","1313717136","12.81%","12.97","11.46","11.51","11.79","3.20","6.55","43.10","2.05","24130506140","20237636657","10.06%","22.62%"
"20190904","600346","恒力石化","15.43","0.84","5.76%","442691","675096992","10.83%","16.04","14.46","14.61","14.59","2.24","0.96","13.51","3.68","108613311846","71470769943","-6.43%","14.72%"
"20190904","600322","天房发展","3.50","0.19","5.74%","212085","73004596","9.06%","3.59","3.29","3.30","3.31","4.00","1.92","8.07","0.81","3869950000","3869950000","-3.55%","10.41%"
"20190904","300350","华鹏飞","7.21","0.39","5.72%","413873","289015888","15.84%","7.47","6.39","6.80","6.82","1.63","13.35","69.03","3.43","3437183180","2235233829","20.77%","27.61%"
"20190904","000567","海德股份","9.35","0.50","5.65%","186738","170930704","9.72%","9.60","8.74","8.81","8.85","1.98","8.57","29.22","1.42","5994649203","2036271376","16.58%","-15.84%"
"20190904","002636","金安国纪","9.18","0.49","5.64%","349752","324423200","10.93%","9.56","8.61","8.65","8.69","2.87","14.19","37.42","2.57","6683040222","2262403933","-3.57%","28.57%"
"20190904","000990","诚志股份","15.94","0.85","5.63%","273038","434079520","9.48%","16.53","15.10","15.16","15.09","2.23","7.04","57.96","1.23","19973009463","6179662904","-10.11%","32.3%"
"20190904","002618","丹邦科技","14.31","0.76","5.61%","155183","219873981","6.20%","14.50","13.66","13.66","13.55","2.50","2.83","293.01","4.54","7840735430","7840735430","-4.29%","3.71%"
"20190904","002063","远光软件","10.21","0.54","5.58%","405268","403342944","7.86%","10.30","9.54","9.59","9.67","2.09","5.32","53.99","3.79","8672407225","7777326549","17.01%","83.64%"
"20190904","000710","贝瑞基因","34.99","1.85","5.58%","80194","274355744","6.70%","35.30","33.08","33.20","33.14","2.61","3.48","24.73","5.71","12407659812","8073689175","1.02%","13.8%"
"20190904","603360","百傲化学","34.48","1.82","5.57%","33003","111640485","6.92%","34.88","32.62","32.84","32.66","1.30","4.21","28.59","7.67","6436588395","2703553731","29.09%","181.14%"
"20190904","603655","朗博科技","19.00","1.00","5.56%","26494","49224389","7.56%","19.28","17.92","18.01","18.00","0.92","7.79","104.66","4.20","2014000000","646000000","3.81%","22.8%"
"20190904","000401","冀东水泥","16.92","0.89","5.55%","529534","886513008","4.80%","16.97","16.20","16.20","16.03","2.29","3.93","7.70","1.92","22800087808","22794871270","-2.15%","38.06%"
"20190904","300476","胜宏科技","14.30","0.75","5.54%","301819","430348144","8.63%","14.80","13.63","13.64","13.55","1.89","3.97","25.32","3.64","11141844791","10862623574","31.55%","28.14%"
"20190904","002326","永太科技","8.79","0.46","5.52%","596840","512745824","8.16%","9.00","8.32","8.39","8.33","6.42","9.85","25.41","2.48","7208624708","5327690281","4.64%","26.11%"
"20190904","000885","城发环境","10.76","0.56","5.49%","151906","161706734","8.24%","10.99","10.15","10.15","10.20","4.53","3.06","7.90","1.97","5341070251","5341070261","3.66%","51.34%"
"20190904","603068","博通集成","124.47","6.47","5.48%","54115","668436928","11.02%","129.00","116.00","116.50","118.00","1.13","15.60","156.93","16.65","17265673746","4316418499","141.22%","354.75%"
"20190904","002376","新北洋","12.94","0.67","5.46%","201473","253340289","6.85%","12.94","12.10","12.28","12.27","2.54","3.14","27.61","2.67","8614318203","8300211799","8.1%","-15.86%"
"20190904","002602","世纪华通","9.46","0.49","5.46%","281626","261571593","6.58%","9.51","8.92","8.96","8.97","1.94","1.09","23.91","1.12","56347855367","24524048096","-17.24%","-53.63%"
"20190904","600456","宝钛股份","27.15","1.40","5.44%","197274","532822256","10.21%","28.33","25.70","25.76","25.75","1.97","4.58","52.86","3.23","11681713591","11681713482","22.85%","79.92%"
"20190904","000023","深天地A","15.39","0.79","5.41%","124540","186558642","8.63%","15.65","14.39","14.51","14.60","1.96","8.98","34.33","4.79","2135458581","2135458581","16.24%","20.9%"
"20190904","002555","三七互娱","17.64","0.90","5.38%","324125","559681664","7.47%","17.85","16.60","16.65","16.74","1.02","2.46","18.03","6.48","37260118646","23251641358","37.56%","83.89%"
"20190904","000796","凯撒旅游","7.14","0.36","5.31%","70222","48726399","6.64%","7.18","6.73","6.77","6.78","2.00","0.88","45.91","2.54","5733421735","5730030963","0.56%","9.19%"
"20190904","601233","桐昆股份","12.71","0.64","5.30%","536451","667854864","5.72%","12.73","12.04","12.10","12.07","2.89","2.94","8.34","1.40","23193651102","23193651191","-4%","32.81%"
"20190904","600614","*ST鹏起","1.20","0.06","5.26%","28962","3475464","0.00%","1.20","1.20","1.20","1.14","0.10","0.19","-","2.02","2103328593","1813785269","-49.79%","-69.62%"
"20190904","300477","合纵科技","9.82","0.49","5.25%","193260","187783251","4.93%","9.88","9.42","9.42","9.33","1.44","5.93","82.65","2.91","5717151207","3199857899","13.53%","8.63%"
"20190904","300070","碧水源","6.82","0.34","5.25%","600235","408626912","8.95%","7.06","6.48","6.48","6.48","3.67","2.75","418.83","1.14","21582549314","14875824749","-11.31%","-10.73%"
"20190904","300552","万集科技","45.40","2.25","5.21%","47438","212888031","8.34%","46.30","42.70","42.73","43.15","1.17","11.48","-","6.52","4865182204","1876076521","68.65%","212.46%"
"20190904","000572","*ST海马","1.82","0.09","5.20%","226810","40861414","6.36%","1.82","1.71","1.73","1.73","2.24","1.38","-","0.64","2993238382","2988722608","-11.65%","-14.55%"
"20190904","002631","德尔未来","8.01","0.39","5.12%","147860","116379818","6.96%","8.07","7.54","7.60","7.62","2.18","2.27","43.91","3.14","5359042593","5221132945","-8.57%","22.1%"
"20190904","603730","岱美股份","24.90","1.21","5.11%","16193","39747749","6.08%","24.97","23.53","23.53","23.69","2.11","2.22","16.14","2.92","9974803395","1813815149","13.08%","18.97%"
"20190904","000571","*ST大洲","2.47","0.12","5.11%","143504","34676491","5.96%","2.47","2.33","2.34","2.35","2.57","1.78","-","1.66","2010738103","1991236841","24.75%","-27.99%"
"20190904","002957","科瑞技术","39.77","1.92","5.07%","156551","613996320","8.98%","41.00","37.60","38.09","37.85","1.53","38.18","96.22","7.59","16305700188","1630570019","83.44%","82.84%"
"20190904","000025","特力A","22.94","1.10","5.04%","187514","424477472","7.01%","23.37","21.84","21.84","21.84","1.63","4.77","110.41","9.03","9888478091","9010334871","10.71%","-13.89%"
"20190904","300119","瑞普生物","15.27","0.73","5.02%","211209","312500624","6.53%","15.28","14.33","14.57","14.54","1.02","8.66","35.77","3.19","6176615365","3724583505","29.96%","104.97%"
"20190904","603180","金牌厨柜","60.08","2.86","5.00%","13857","81487085","7.10%","60.97","56.91","57.54","57.22","1.66","7.52","28.93","4.12","4038330254","1106461611","5.42%","10.02%"
"20190904","002110","三钢闽光","8.42","0.40","4.99%","490453","403954368","5.49%","8.42","7.98","7.99","8.02","2.99","2.23","4.75","1.20","20642272111","18554173676","-2.77%","-32.26%"
"20190904","601186","中国铁建","9.95","0.47","4.96%","1728673","1712739488","6.33%","10.13","9.53","9.53","9.48","4.35","1.50","7.28","0.88","135116435335","114457291208","-0.2%","-7.1%"
"20190904","600807","ST天业","4.66","0.22","4.95%","58288","26781847","5.41%","4.66","4.42","4.45","4.44","1.82","0.74","33.98","3.20","4122397711","3667505922","-1.06%","19.18%"
"20190904","603996","ST中新","4.89","0.23","4.94%","40789","19594159","4.72%","4.89","4.67","4.69","4.66","1.12","1.36","-","1.13","1467733460","1467733460","20.74%","-35.49%"
