"DAY","STOCK_CODE","STOCK_NAME","CURRENT_PRICE","CHANGEMOUNT","CHANGEPERCENT","VOLUME","TURNOVER","AMPLITUDE","MAXIMUM","MINIMUM","OPEN_TODAY","CLOSE_YESTERDAY","QUANTITY_RELATIVE_RATIO","TURNOVER_RATE","PE","PB","TOTAL_MARKET_VALUE","CURRENT_MARKET","UP_DOWN_60","UP_DOWN_THIS_YEAR"
"20190905","300033","同花顺","117.67","10.70","10.00%","142135","1659848432","4.37%","117.67","113.00","113.00","106.97","0.89","5.38","119.55","18.89","63259391016","31100457511","41.04%","207.88%"
"20190905","600850","华东电脑","24.53","2.23","10.00%","212626","515275936","6.19%","24.53","23.15","24.39","22.30","2.40","4.99","28.99","4.35","10455510133","10455510108","16.48%","54.18%"
"20190905","300789","唐源电气","90.77","8.25","10.00%","73951","660752624","5.54%","90.77","86.20","90.77","82.52","134.92","64.30","50.32","6.37","4173854880","1043854961","77.15%","77.15%"
"20190905","600818","中路股份","11.66","1.06","10.00%","30251","34367537","9.06%","11.66","10.70","10.70","10.60","2.01","1.27","-","6.53","3748082582","2774589194","0.34%","11.26%"
"20190905","002947","恒铭达","63.58","5.78","10.00%","60374","371888800","9.45%","63.58","58.12","58.20","57.80","0.74","19.87","61.27","6.94","7725733818","1931433486","70.82%","135.83%"
"20190905","300394","天孚通信","38.17","3.47","10.00%","84846","315779296","8.90%","38.17","35.08","35.08","34.70","1.81","4.83","49.08","7.03","7593612340","6708341298","46.69%","50.28%"
"20190905","300663","科蓝软件","34.98","3.18","10.00%","280903","968711296","6.23%","34.98","33.00","33.00","31.80","1.23","15.21","-","15.54","10570813668","6460887699","45.75%","152.93%"
"20190905","603186","华正新材","50.71","4.61","10.00%","60887","307692272","4.14%","50.71","48.80","50.71","46.10","0.98","8.26","71.33","9.36","6559338382","3738176984","83.4%","234.5%"
"20190905","002796","世嘉科技","44.22","4.02","10.00%","99788","424740736","10.50%","44.22","40.00","40.20","40.20","2.25","8.04","61.57","5.07","7442475252","5489007747","30.75%","27.8%"
"20190905","300773","拉卡拉","64.90","5.90","10.00%","64099","402127984","8.31%","64.90","60.00","60.00","59.00","1.36","16.02","35.44","5.75","25960649610","2596649061","28.9%","35.43%"
"20190905","300379","东方通","30.36","2.76","10.00%","110623","330865968","5.65%","30.36","28.80","28.80","27.60","0.33","4.80","94.38","5.73","8410682824","6997291788","49.78%","115.17%"
"20190905","300308","中际旭创","45.65","4.15","10.00%","180717","805375936","7.83%","45.65","42.40","42.74","41.50","3.53","5.23","78.58","5.04","32583482032","15780590531","43.82%","13.33%"
"20190905","603355","莱克电气","23.23","2.11","9.99%","44798","99201275","10.13%","23.23","21.09","21.20","21.12","2.31","1.12","19.75","3.18","9315229816","9315229816","16.21%","5.88%"
"20190905","603755","日辰股份","40.06","3.64","9.99%","18447","73897640","0.00%","40.06","40.06","40.06","36.42","5.74","7.48","55.14","7.42","3950464196","987879634","77.18%","77.18%"
"20190905","300542","新晨科技","17.18","1.56","9.99%","273279","444717184","10.12%","17.18","15.60","15.71","15.62","1.53","32.26","234.06","6.23","3981123257","1455185420","25.77%","24.76%"
"20190905","002248","华东数控","8.70","0.79","9.99%","82576","69951903","9.48%","8.70","7.95","7.95","7.91","5.60","2.82","-","35.72","2675211661","2549084632","-8.32%","-0.23%"
"20190905","002095","生意宝","26.09","2.37","9.99%","120541","306219200","8.31%","26.09","24.12","24.12","23.72","2.08","4.79","181.15","7.70","6593464839","6565237833","11.83%","35.25%"
"20190905","002134","天津普林","9.69","0.88","9.99%","10840","10503969","0.00%","9.69","9.69","9.69","8.81","0.19","0.44","207.54","6.20","2382284149","2382284149","36.29%","62.31%"
"20190905","600093","易见股份","12.33","1.12","9.99%","390070","461222192","9.46%","12.33","11.27","11.31","11.21","2.28","3.48","15.00","1.83","13839777589","13839777639","11.37%","52.22%"
"20190905","300561","汇金科技","15.97","1.45","9.99%","300675","471295312","9.64%","15.97","14.57","14.58","14.52","3.13","29.60","125.91","6.09","4075110451","1622311279","10.98%","22.85%"
"20190905","600745","闻泰科技","66.92","6.08","9.99%","564206","3774312352","1.35%","66.92","66.10","66.92","60.84","5.63","8.85","108.68","11.24","42645865451","42645865250","92.02%","219.73%"
"20190905","600776","东方通信","22.46","2.04","9.99%","1083718","2385920432","9.60%","22.46","20.50","20.50","20.42","3.09","11.34","278.89","9.49","28209760288","21471760562","0.95%","76.39%"
"20190905","002121","科陆电子","5.73","0.52","9.98%","191401","109672532","0.00%","5.73","5.73","5.73","5.21","0.78","2.06","-","2.36","8069840639","5320618563","19.37%","25.11%"
"20190905","002740","爱迪尔","6.83","0.62","9.98%","87391","58616246","10.14%","6.83","6.20","6.21","6.21","3.77","4.60","54.32","1.11","3101237121","1298275843","0.15%","30.84%"
"20190905","002851","麦格米特","22.59","2.05","9.98%","185291","408545792","9.64%","22.59","20.61","20.65","20.54","3.62","7.80","32.81","5.98","10605049650","5367339511","27.12%","8.61%"
"20190905","300386","飞天诚信","13.13","1.19","9.97%","168589","210187508","9.88%","13.13","11.95","11.95","11.94","1.86","7.69","243.41","3.14","5488917768","2878760403","-1.72%","29.36%"
"20190905","300687","赛意信息","16.21","1.47","9.97%","152030","242347345","9.84%","16.21","14.76","14.88","14.74","3.47","16.18","146.18","4.09","3528616916","1522906607","7.71%","-18.13%"
"20190905","603533","掌阅科技","15.88","1.44","9.97%","52314","80237543","10.25%","15.88","14.40","14.51","14.44","1.92","3.21","49.80","5.61","6367880046","2590846394","8.47%","-12.12%"
"20190905","600898","国美通讯","8.27","0.75","9.97%","71960","57777508","9.97%","8.27","7.52","7.59","7.52","2.77","2.85","-","-45.94","2088372107","2088372107","3.25%","-0.6%"
"20190905","601519","大智慧","7.61","0.69","9.97%","297582","226459773","0.00%","7.61","7.61","7.61","6.92","0.42","1.50","-","11.08","15126397265","15126397265","14.78%","129.22%"
"20190905","002209","达意隆","7.39","0.67","9.97%","44139","32118641","9.82%","7.39","6.73","6.78","6.72","2.21","2.86","-","2.32","1442853503","1141936640","8.36%","8.36%"
"20190905","600816","安信信托","5.30","0.48","9.96%","2490773","1297467392","9.34%","5.30","4.85","4.85","4.82","4.49","5.33","1252.04","2.32","28986432014","24764299566","14.97%","20.45%"
"20190905","603106","恒银金融","11.04","1.00","9.96%","291501","313010528","6.47%","11.04","10.39","10.39","10.04","1.57","17.20","4079.01","2.70","4420415985","1870783194","-4.42%","6.56%"
"20190905","000890","法尔胜","5.85","0.53","9.96%","296117","166963501","9.96%","5.85","5.32","5.33","5.32","1.79","7.80","-","3.71","2220903324","2220803921","3.72%","26.9%"
"20190905","600928","西安银行","8.07","0.73","9.95%","707128","564461168","4.36%","8.07","7.75","7.78","7.34","2.51","15.91","13.46","1.59","35866665315","3586666560","0.12%","19.73%"
"20190905","002098","浔兴股份","6.96","0.63","9.95%","375127","239841038","14.85%","6.96","6.02","6.21","6.33","2.64","10.48","27.60","4.09","2491680014","2491680014","6.66%","-25.64%"
"20190905","002537","海联金汇","7.30","0.66","9.94%","264798","187111549","9.49%","7.30","6.67","6.69","6.64","2.73","2.22","43.93","1.41","9077807482","8723044241","3.84%","-28.78%"
"20190905","002668","奥马电器","5.86","0.53","9.94%","1601066","903045600","8.63%","5.86","5.40","5.40","5.33","1.73","24.47","10.68","2.40","6352893113","3834205963","-0.17%","20.08%"
"20190905","000426","兴业矿业","6.60","0.58","9.63%","1233192","797793168","9.80%","6.62","6.03","6.03","6.02","1.65","9.49","-","2.34","12125468470","8573185719","19.38%","25.82%"
"20190905","600155","华创阳安","14.73","1.29","9.60%","1076957","1561630336","4.99%","14.78","14.11","14.11","13.44","2.89","9.55","44.69","1.70","25623668629","16619006972","1.52%","95.24%"
"20190905","002643","万润股份","13.13","1.11","9.23%","273738","348844960","9.57%","13.15","12.00","12.00","12.02","2.71","3.01","25.87","2.64","11936919217","11936919230","37.74%","31.7%"
"20190905","300655","晶瑞股份","20.14","1.68","9.10%","140135","279280192","8.72%","20.31","18.70","18.70","18.46","1.60","17.01","105.61","5.92","3049719286","1659528297","29.36%","47.39%"
"20190905","000988","华工科技","21.64","1.79","9.02%","1535564","3226135728","9.17%","21.84","20.02","20.16","19.85","1.90","15.28","32.85","3.65","21759077966","21752029147","39.79%","77.38%"
"20190905","603583","捷昌驱动","36.33","2.98","8.94%","100285","355887808","9.87%","36.69","33.40","33.55","33.35","2.89","22.90","21.41","3.89","6448638903","1590890780","11.27%","-7.51%"
"20190905","601698","中国卫通","14.70","1.17","8.65%","1961104","2843677984","11.23%","14.88","13.36","13.60","13.53","1.28","49.03","141.05","5.32","58799999237","5879999924","279.59%","279.59%"
"20190905","300158","振东制药","6.79","0.53","8.47%","534806","355284768","11.18%","6.89","6.19","6.35","6.26","2.14","5.31","32.97","1.28","7014441102","6843170224","33.14%","70.6%"
"20190905","603328","依顿电子","13.88","1.06","8.27%","630389","880748336","4.13%","14.10","13.57","13.60","12.82","3.19","6.32","25.99","3.41","13846741150","13846741191","43.83%","47.66%"
"20190905","300433","蓝思科技","10.15","0.77","8.21%","807413","807189440","9.81%","10.32","9.40","9.42","9.38","1.64","2.06","-","2.54","39857382806","39693242493","50.07%","57.9%"
"20190905","600446","金证股份","25.15","1.87","8.03%","1159059","2926374544","8.20%","25.61","23.70","23.70","23.28","2.00","13.58","100.06","12.17","21458243347","21458243247","62.05%","163.9%"
"20190905","002858","力盛赛车","23.00","1.70","7.98%","57832","129908174","9.72%","23.43","21.36","21.50","21.30","3.01","9.45","314.45","6.85","2905360000","1407623000","31.05%","62.39%"
"20190905","300593","新雷能","20.62","1.52","7.96%","129233","264459596","9.95%","21.01","19.11","19.40","19.10","1.05","13.80","61.38","5.54","3405615835","1931567031","-8.09%","23.77%"
"20190905","002384","东山精密","22.70","1.67","7.94%","820953","1816964160","10.94%","23.13","20.83","21.17","21.03","1.26","6.71","45.32","4.17","36469196454","27754534024","66.54%","102.87%"
"20190905","601066","中信建投","22.47","1.62","7.77%","1417852","3207009856","6.91%","22.94","21.50","21.51","20.85","2.26","16.40","36.88","4.05","171814271048","19422509791","12.46%","160.02%"
"20190905","002913","奥士康","55.20","3.90","7.60%","62507","344990112","9.36%","56.43","51.63","52.30","51.30","3.69","17.36","41.50","3.66","8168474806","1987917627","34.1%","40.76%"
"20190905","600821","津劝业","5.96","0.42","7.58%","789869","465039888","7.22%","6.09","5.69","6.09","5.54","35.65","18.97","-","15.55","2480958637","2480958631","44.31%","48.63%"
"20190905","002830","名雕股份","20.10","1.41","7.54%","135086","259500147","9.58%","20.29","18.50","18.68","18.69","1.65","33.91","-","4.36","2680134051","800784015","24.92%","28.6%"
"20190905","002194","武汉凡谷","20.59","1.44","7.52%","481680","979718224","9.35%","21.07","19.28","19.33","19.15","2.21","12.96","83.81","6.94","11626549662","7653075414","27.69%","209.91%"
"20190905","300525","博思软件","25.78","1.78","7.42%","70466","177308654","11.25%","26.40","23.70","23.92","24.00","1.33","5.07","-","8.94","5013024254","3583598106","31.53%","6.27%"
"20190905","300468","四方精创","20.01","1.38","7.41%","112153","218997393","7.68%","20.20","18.77","18.77","18.63","1.51","6.02","59.76","3.57","3781254946","3727524553","25.06%","65.37%"
"20190905","002749","国光股份","11.89","0.82","7.41%","48827","56966101","8.22%","12.09","11.18","11.18","11.07","4.31","2.05","15.69","4.23","4427941509","2825728614","0.42%","-30.99%"
"20190905","300446","乐凯新材","16.25","1.12","7.40%","127769","203140653","10.24%","16.64","15.09","15.50","15.13","2.83","7.19","31.07","5.05","2993250000","2889020842","-21.87%","5.66%"
"20190905","300514","友讯达","14.75","0.99","7.19%","149907","217222885","10.68%","15.14","13.67","13.92","13.76","3.91","16.60","153.85","5.58","2950000000","1332220000","13.9%","15.51%"
"20190905","600864","哈投股份","7.35","0.49","7.14%","1687160","1250235168","8.60%","7.55","6.96","6.96","6.86","5.23","8.11","15.05","1.14","15292193124","15292193182","11.54%","67.56%"
"20190905","300755","华致酒行","45.30","2.96","6.99%","92298","407930096","7.30%","45.99","42.90","43.02","42.34","1.09","15.98","26.11","4.39","10489426238","2615914911","45.61%","87.34%"
"20190905","300348","长亮科技","17.77","1.12","6.73%","474687","845629680","6.73%","18.32","17.20","17.49","16.65","2.17","13.75","494.49","6.44","8569389365","6135724417","31.89%","9.52%"
"20190905","300570","太辰光","34.12","2.12","6.62%","124068","420119920","9.91%","35.20","32.03","32.10","32.00","1.60","12.94","38.47","6.35","7847490570","3270617024","58.85%","81.49%"
"20190905","603859","能科股份","26.65","1.64","6.56%","56969","149680497","10.00%","27.40","24.90","25.25","25.01","1.88","11.42","52.89","3.55","3364836814","1329568481","38.3%","46.91%"
"20190905","300017","网宿科技","11.07","0.67","6.44%","2439485","2697067696","9.42%","11.44","10.46","10.49","10.40","3.23","11.23","16.72","2.86","26933184476","24057889767","3.55%","34.67%"
"20190905","002555","三七互娱","18.76","1.12","6.35%","363148","673853680","11.11%","19.36","17.40","17.62","17.64","1.18","2.76","19.18","6.89","39625842319","24727937205","49.01%","96.23%"
"20190905","300377","赢时胜","12.10","0.72","6.33%","589489","709295344","7.03%","12.40","11.60","11.60","11.38","2.75","11.29","55.91","3.30","8980796701","6317567983","8.91%","9.6%"
"20190905","600571","信雅达","10.05","0.59","6.24%","358331","362401040","8.25%","10.40","9.62","9.63","9.46","2.96","8.31","260.62","4.53","4418776225","4332666677","12.92%","59.78%"
"20190905","300657","弘信电子","36.89","2.16","6.22%","83249","301913088","9.13%","37.67","34.50","35.09","34.73","1.43","7.46","45.19","10.14","6522151892","4118054869","79.69%","29.12%"
"20190905","002657","中科金财","17.28","1.01","6.21%","364455","635199488","8.54%","17.90","16.51","16.51","16.27","3.40","12.91","30.36","2.23","5833325366","4876516556","1.52%","37.86%"
"20190905","300083","劲胜智能","3.27","0.19","6.17%","791674","256981643","10.71%","3.39","3.06","3.09","3.08","3.03","6.33","172.22","1.71","4679164185","4089539985","0.98%","32.48%"
"20190905","603268","松发股份","16.40","0.95","6.15%","20029","31935383","6.41%","16.44","15.45","15.45","15.45","3.65","1.61","72.89","3.25","2036368273","2036368273","-3.19%","-0.73%"
"20190905","002177","御银股份","6.09","0.35","6.10%","975049","583397840","7.84%","6.25","5.80","5.83","5.74","2.10","12.81","39.57","2.82","4635655097","4635655109","5.94%","84.64%"
"20190905","600601","方正科技","3.66","0.21","6.09%","704792","257106634","10.72%","3.80","3.43","3.47","3.45","4.03","3.21","-","2.73","8033301995","8033301980","9.06%","45.63%"
"20190905","300579","数字认证","33.15","1.90","6.08%","70761","232578823","6.78%","33.70","31.58","31.98","31.25","1.09","10.71","111.42","9.83","5967000275","2190297973","28.79%","44.19%"
"20190905","000811","冰轮环境","7.52","0.43","6.06%","287752","211636058","7.90%","7.66","7.10","7.10","7.09","3.28","4.41","11.40","1.63","4910967203","4910874263","-13.44%","40.88%"
"20190905","300472","新元科技","13.76","0.78","6.01%","65618","89881893","8.24%","14.28","13.21","13.21","12.98","4.23","4.08","64.56","2.55","2873752160","2214771673","-35.53%","-2.08%"
"20190905","603256","宏和科技","22.35","1.26","5.97%","430526","936584544","10.76%","23.07","20.80","21.03","21.09","1.28","49.03","161.69","13.35","19618830335","1962330033","250.31%","250.31%"
"20190905","002911","佛燃股份","15.41","0.86","5.91%","44755","67758305","9.21%","15.88","14.54","14.56","14.55","5.81","1.65","18.98","3.33","8567959915","4172871640","3.22%","-8.16%"
"20190905","002235","安妮股份","8.09","0.45","5.89%","472641","371551328","6.54%","8.14","7.64","7.71","7.64","1.91","9.45","24.11","2.26","4835160407","4047966971","9.03%","56.78%"
"20190905","600053","九鼎投资","22.49","1.24","5.84%","79335","178040653","8.61%","23.20","21.37","21.37","21.25","3.25","1.83","22.31","4.78","9750332493","9750332493","-3.29%","-4.29%"
"20190905","300777","中简科技","42.20","2.33","5.84%","117305","485088640","8.23%","43.05","39.77","40.01","39.87","0.82","29.32","160.32","18.84","16880422305","1688422031","36.47%","383.96%"
"20190905","300077","国民技术","7.04","0.38","5.71%","872346","622729824","10.06%","7.33","6.66","6.66","6.66","2.95","16.00","-","2.81","3925609579","3837199175","-7.33%","-6.23%"
"20190905","002046","轴研科技","8.35","0.45","5.70%","115923","95119552","8.73%","8.56","7.87","7.87","7.90","2.09","2.84","67.68","1.63","4378315001","3412639545","6.18%","28.57%"
"20190905","002353","杰瑞股份","26.45","1.41","5.63%","192523","505737680","7.91%","27.00","25.02","25.30","25.04","1.59","2.89","25.34","2.86","25335238819","17616484698","28.96%","76.22%"
"20190905","603083","剑桥科技","26.70","1.42","5.62%","150744","401360896","7.75%","27.75","25.79","25.79","25.28","2.57","17.70","383.28","4.07","4469954702","2274402559","-8.25%","6.12%"
"20190905","603226","菲林格尔","32.38","1.72","5.61%","13723","43565962","7.21%","32.45","30.24","31.00","30.66","0.77","3.60","59.31","5.87","4901133810","1234062262","62.06%","103.14%"
"20190905","300235","方直科技","11.56","0.61","5.57%","187372","209063913","7.03%","11.57","10.80","10.90","10.95","1.79","16.88","108.46","3.22","1940127471","1283393108","17%","40.63%"
"20190905","603920","世运电路","19.03","1.00","5.55%","376514","727975312","7.76%","19.83","18.43","18.43","18.03","1.77","29.37","31.30","3.31","7785344551","2439836731","35.93%","59.11%"
"20190905","300634","彩讯股份","21.45","1.12","5.51%","62827","132997384","9.99%","22.36","20.33","20.65","20.33","2.65","3.13","76.82","6.80","8580214805","4308983403","-1.83%","-10.48%"
"20190905","000021","深科技","13.31","0.69","5.47%","2044450","2694772928","12.52%","13.88","12.30","12.82","12.62","1.22","13.91","65.44","3.11","19582462739","19556743945","69.68%","144.37%"
"20190905","300408","三环集团","21.25","1.10","5.46%","264859","558067072","5.96%","21.45","20.25","20.30","20.15","3.01","1.60","39.50","5.55","37042214218","35088852380","20.12%","31.33%"
"20190905","600031","三一重工","14.60","0.75","5.42%","2157788","3144494352","5.92%","14.93","14.11","14.11","13.85","2.74","2.59","9.05","3.27","122202969596","121733291321","14.15%","81.37%"
"20190905","300612","宣亚国际","18.93","0.97","5.40%","42762","78731727","9.30%","19.49","17.82","18.00","17.96","2.79","9.43","-","7.83","3066660049","858237829","-6.82%","22.03%"
"20190905","600681","百川能源","7.48","0.38","5.35%","134055","98655106","9.30%","7.77","7.11","7.12","7.10","3.89","0.98","10.50","2.46","10791697546","10278275925","-4.28%","-38.86%"
"20190905","601860","紫金银行","6.90","0.35","5.34%","709767","490708864","9.16%","7.20","6.60","6.60","6.55","3.15","19.39","17.66","1.95","25260133683","2526013417","1.03%","52.43%"
"20190905","603611","诺力股份","16.05","0.81","5.31%","28022","44827300","8.01%","16.51","15.29","15.29","15.24","1.92","1.23","18.72","2.68","4296197252","3668171151","-5.31%","29.64%"
"20190905","603520","司太立","31.85","1.60","5.29%","67508","212281619","11.93%","32.96","29.35","30.53","30.25","1.71","4.02","28.71","5.69","5347563722","5347563722","0.96%","23.24%"
"20190905","000996","中国中期","13.18","0.66","5.27%","260384","339509776","6.55%","13.43","12.61","12.62","12.52","2.52","7.55","1374.72","8.30","4547100105","4547100105","-0.45%","56.35%"
"20190905","300099","精准信息","8.19","0.41","5.27%","637609","507692960","6.17%","8.22","7.74","7.83","7.78","1.03","16.28","-","3.24","5480454968","3207817365","15.85%","90.27%"
"20190905","603456","九洲药业","13.47","0.67","5.23%","359229","479115200","7.42%","13.62","12.67","13.27","12.80","4.16","4.49","52.94","3.99","10855327349","10788844775","73.39%","112.46%"
"20190905","603936","博敏电子","27.10","1.34","5.20%","451563","1243546688","8.31%","28.34","26.20","28.34","25.76","2.06","17.71","41.19","3.62","8537537589","6909932732","121.95%","92.06%"
"20190905","300475","聚隆科技","15.69","0.77","5.16%","46058","70313893","8.78%","16.14","14.83","14.97","14.92","1.17","3.57","44.90","2.50","3137999916","2024546356","18.83%","83.98%"
"20190905","601360","三六零","23.50","1.15","5.15%","302069","703416416","8.14%","23.97","22.15","22.54","22.35","1.19","7.61","19.61","5.99","158955296424","9333787528","10.68%","15.31%"
"20190905","002859","洁美科技","33.12","1.62","5.14%","40735","134660524","5.08%","33.50","31.90","32.29","31.50","2.32","3.76","79.06","5.47","8560526124","3592269704","28.06%","9.44%"
"20190905","603080","新疆火炬","18.24","0.89","5.13%","70496","125842276","7.78%","18.55","17.20","17.55","17.35","3.39","8.08","27.65","2.34","2580959968","1591166380","-1.89%","-8.49%"
"20190905","002439","启明星辰","33.70","1.64","5.12%","270722","920354688","9.42%","35.27","32.25","32.25","32.06","1.57","4.27","1098.52","8.61","30218540866","21374750665","35.45%","60.78%"
"20190905","000885","城发环境","11.31","0.55","5.11%","214473","242607651","11.25%","11.84","10.63","10.78","10.76","3.69","4.32","8.31","2.07","5614080436","5614080447","13.61%","59.07%"
"20190905","002412","汉森制药","11.10","0.54","5.11%","70435","76402868","6.25%","11.12","10.46","10.59","10.56","1.65","1.44","38.84","3.87","5585520192","5431257892","-11.48%","-22.11%"
"20190905","600179","ST安通","3.72","0.18","5.08%","181319","66511960","7.06%","3.72","3.47","3.51","3.54","1.56","2.69","-","1.78","5531565326","2505938677","-15.65%","-43.03%"
"20190905","002281","光迅科技","31.58","1.52","5.06%","456955","1447853664","7.98%","33.00","30.60","31.50","30.06","2.32","7.27","74.28","5.15","21380667919","19849980333","18.81%","18.19%"
"20190905","300363","博腾股份","14.60","0.70","5.04%","154678","224588124","8.13%","15.00","13.87","13.87","13.90","1.21","3.62","60.66","2.71","7924114189","6243206144","86.22%","60.97%"
"20190905","600614","*ST鹏起","1.26","0.06","5.00%","22896","2884870","0.00%","1.26","1.26","1.26","1.20","0.11","0.15","-","2.12","2208494918","1904474442","-46.61%","-68.1%"
"20190905","002771","真视通","14.27","0.68","5.00%","310463","436562384","15.23%","14.95","12.88","13.30","13.59","4.25","24.17","146.06","4.47","2995181483","1833079579","26.62%","28.33%"
"20190905","300465","高伟达","8.27","0.39","4.95%","340535","280188464","6.98%","8.49","7.94","7.94","7.88","2.45","7.96","82.64","3.08","3694935782","3539083844","11.94%","37.73%"
"20190905","002447","晨鑫科技","3.40","0.16","4.94%","759389","255219038","8.95%","3.53","3.24","3.27","3.24","2.33","5.62","4790.63","3.02","4852456336","4592379639","4.62%","16.44%"
"20190905","002488","金固股份","7.66","0.36","4.93%","424662","323455600","7.12%","7.85","7.33","7.33","7.30","1.91","5.52","76.00","1.94","7746663278","5889915194","-8.26%","19.1%"
"20190905","300461","田中精机","19.99","0.94","4.93%","17081","33974084","5.20%","20.17","19.18","19.18","19.05","1.56","2.73","-","16.25","2490654581","1248924651","-12.29%","11.49%"
"20190905","300413","芒果超媒","50.27","2.36","4.93%","78446","385174448","5.89%","50.62","47.80","48.00","47.91","1.05","1.65","32.76","6.25","52646810769","23913912962","28.9%","39.52%"
"20190905","300679","电连技术","40.77","1.91","4.92%","157276","635815552","12.04%","42.75","38.07","39.15","38.86","1.48","11.79","58.14","3.35","11448216129","5438348603","62.11%","44.99%"
"20190905","002660","茂硕电源","8.12","0.38","4.91%","173053","138111520","5.17%","8.17","7.77","7.82","7.74","2.34","8.42","67.22","3.90","2227540949","1667923858","26.49%","36.32%"
